Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Tatum o36.5 Pts+Rebs,the_degenerates,Boston Celtics,Chicago Bulls,1.0,0.5,0,0.6,1,0.5,0,-107.0,1.07,2.0700000000000003,1.0000000000000002,J.Tatum
D.Vassell o17.5 Pts+Rebs,Rotowire Sleeper,San Antonio Spurs,Atlanta Hawks,1.0,0.5454545454545454,1,0.6,1,0.5,0,100.0,1.5,3.0,1.5,D.Vassell
S.Sharpe o18.5 Pts+Rebs,Rotowire Prizepicks,Portland Trail Blazers,Denver Nuggets,1.0,0.5555555555555556,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,S.Sharpe
M.Bridges o18.5 Pts+Rebs,Rotowire Sleeper_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.7692307692307693,1,1.0,1,0.7,1,100.0,1.5,3.0,1.5,M.Bridges
M.Bridges o18.5 Pts+Rebs,Rotowire Sleeper_duplicate,New York Knicks,Minnesota Timberwolves,0.0,0.6153846153846154,1,0.8,1,0.7,1,100.0,1.5,3.0,1.5,M.Bridges
C.Braun o15.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Portland Trail Blazers,0.0,0.8260869565217391,1,0.6,1,0.7,1,100.0,1.5,3.0,1.5,C.Braun
C.Braun o16.5 Pts+Rebs,Rotowire Prizepicks,Denver Nuggets,Portland Trail Blazers,0.0,0.782608695652174,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,C.Braun
D.Ayton o22.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.6470588235294118,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,D.Ayton
