Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
N.Vucevic u14.5 Rebs+Ast,PvB_Bets,Chicago Bulls,Orlando Magic,1.0,0.75,1,0.75,1,0.75,1,-133,1.0,1.7518796992481205,0.7518796992481203,N.Vucevic
J.Poole u10.5 Rebs+Ast,PvB_Bets,Washington Wizards,Atlanta Hawks,1.0,1.0,1,1.0,1,1.0,1,-128,1.0,1.78125,0.78125,J.Poole
D.Mitchell o8.5 Rebs+Ast,Mjaybrxd,Toronto Raptors,Charlotte Hornets,0.0,0.25,0,0.25,0,0.25,0,-135,0.74,1.288148148148148,0.548148148148148,D.Mitchell
C.Holmgren o11.5 Rebs+Ast,KyleJustBets,Oklahoma City Thunder,San Antonio Spurs,1.0,1.0,1,1.0,1,1.0,1,-125,1.0,1.8,0.8,C.Holmgren
J.Williams o9.5 Rebs+Ast,therocketplays,Oklahoma City Thunder,San Antonio Spurs,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Williams
J.Harden o15.5 Rebs+Ast,JBBets1,Los Angeles Clippers,Portland Trail Blazers,1.0,1.0,1,1.0,1,1.0,1,-130,1.0,1.7692307692307692,0.7692307692307692,J.Harden
B.Simmons o11.5 Rebs+Ast,KyleJustBets,Brooklyn Nets,Memphis Grizzlies,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,-125,1.0,1.8,0.8,B.Simmons
M.Bridges o27.5 Pts+Rebs+Ast,CeeJPicks,New York Knicks,Miami Heat,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,-120,1.2,2.2,1.0000000000000002,M.Bridges
J.Shead u16.5 Pts+Rebs+Ast,gneiffer07,Toronto Raptors,Charlotte Hornets,0.0,0.75,1,0.75,1,0.75,1,-113,1.13,2.13,1.0,J.Shead
P.Williams u16.5 Pts+Rebs+Ast,kylemurray03,Chicago Bulls,Orlando Magic,1.0,0.75,1,0.75,1,0.75,1,-120,1.2,2.2,1.0000000000000002,P.Williams
P.Siakam u33.5 Pts+Rebs+Ast,kylemurray03,Indiana Pacers,Boston Celtics,1.0,0.5,0,0.5,0,0.5,0,-104,1.04,2.04,1.0,P.Siakam
C.Martin o19.5 Pts+Rebs+Ast,Markus_Markets,Philadelphia 76ers,Detroit Pistons,1.0,1.0,1,1.0,1,1.0,1,-105,1.0,1.9523809523809523,0.9523809523809524,C.Martin
B.Podziemski o23.5 Pts+Rebs+Ast,JoeDellera,Golden State Warriors,New Orleans Pelicans,1.0,0.25,0,0.25,0,0.25,0,-120,0.42,0.77,0.35,B.Podziemski
B.Podziemski o24.5 Pts+Rebs+Ast,JoeDellera,Golden State Warriors,New Orleans Pelicans,1.0,0.25,0,0.25,0,0.25,0,-104,0.48,0.9415384615384615,0.4615384615384615,B.Podziemski
B.Podziemski o23.5 Pts+Rebs+Ast,PropBetGuy,Golden State Warriors,New Orleans Pelicans,1.0,0.25,0,0.25,0,0.25,0,-120,1.0,1.8333333333333333,0.8333333333333335,B.Podziemski
J.Harden o39.5 Pts+Rebs+Ast,kylemurray03,Los Angeles Clippers,Portland Trail Blazers,1.0,1.0,1,1.0,1,1.0,1,-124,1.24,2.24,0.9999999999999998,J.Harden
C.Capela u21.5 Pts+Rebs+Ast,gneiffer07,Atlanta Hawks,Washington Wizards,0.0,0.75,1,0.75,1,0.75,1,-105,1.0,1.9523809523809523,0.9523809523809524,C.Capela
S.Aldama u19.5 Pts+Rebs+Ast,PropBomb,Memphis Grizzlies,Brooklyn Nets,1.0,0.25,0,0.25,0,0.25,0,-125,1.0,1.8,0.8,S.Aldama
B.Simmons o17.5 Pts+Rebs+Ast,gneiffer07,Brooklyn Nets,Memphis Grizzlies,0.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,-106,1.06,2.06,1.0,B.Simmons
B.Ingram o31.5 Pts+Rebs+Ast,JoeDellera,New Orleans Pelicans,Golden State Warriors,0.0,0.75,1,0.75,1,0.75,1,-115,1.0,1.869565217391304,0.8695652173913042,B.Ingram
D.Ayton u25.5 Pts+Rebs,boomerslocks,Portland Trail Blazers,Los Angeles Clippers,0.0,0.5,0,0.5,0,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,D.Ayton
E.Mobley o23.5 Pts+Rebs,kylemurray03,Cleveland Cavaliers,Los Angeles Lakers,1.0,0.75,1,0.75,1,0.75,1,-125,1.0,1.8,0.8,E.Mobley
M.Bridges o18.5 Pts,ThePropfessor_,New York Knicks,Miami Heat,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,-115,1.15,2.1499999999999995,0.9999999999999996,M.Bridges
