Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Embiid u36.5 Pts+Rebs+Ast,allanlemdfs,Philadelphia 76ers,Chicago Bulls,0.0,0.75,1,0.75,1,0.75,1,-125.0,0.63,1.134,0.5040000000000001,J.Embiid
I.Zubac o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Houston Rockets,1.0,0.7083333333333334,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,I.Zubac
D.Sabonis o37.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Utah Jazz,1.0,0.6818181818181818,1,0.8,1,0.8,1,100.0,1.5,3.0,1.5,D.Sabonis
A.Gordon o25.5 Pts+Rebs+Ast,Rotowire Prizepicks,Denver Nuggets,Atlanta Hawks,0.0,0.5,0,0.4,0,0.5,0,100.0,1.5,3.0,1.5,A.Gordon
K.Murray o20.5 Pts+Rebs+Ast,Rotowire Sleeper,Sacramento Kings,Utah Jazz,1.0,0.5833333333333334,1,0.6,1,0.6,1,100.0,1.5,3.0,1.5,K.Murray
N.Powell o24.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Houston Rockets,1.0,0.7058823529411765,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,N.Powell
I.Zubac o27.5 Pts+Rebs+Ast,Rotowire Prizepicks,Los Angeles Clippers,Houston Rockets,1.0,0.625,1,0.4,0,0.7,1,100.0,1.5,3.0,1.5,I.Zubac
N.Powell o25.5 Pts+Rebs+Ast,Rotowire Sleeper,Los Angeles Clippers,Houston Rockets,1.0,0.6470588235294118,1,0.4,0,0.6,1,100.0,1.5,3.0,1.5,N.Powell
