,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,A.Drummond o31.5 Pts+Rebs,SBK5065,-115,0.58,A.Drummond,Chicago Bulls,Indiana Pacers,1,1.0843478260869563,0.5043478260869564,0.03125,0,0.2,0,0.1,0,N
1,1,J.Carter u1.5 Rebs,SBK5065,-115,0.58,J.Carter,Chicago Bulls,Indiana Pacers,1,1.0843478260869563,0.5043478260869564,0.90625,1,0.8,1,0.8,1,Y
2,2,M.Turner o25.5 Pts+Rebs,the_degenerates,-105,1.05,M.Turner,Indiana Pacers,Chicago Bulls,0,2.05,0.9999999999999998,0.4827586206896552,0,0.2,0,0.4,0,Y
3,3,A.Drummond o32.5 Pts+Rebs+Ast,gneiffer07,-115,1.15,A.Drummond,Chicago Bulls,Indiana Pacers,1,2.1499999999999995,0.9999999999999996,0.03125,0,0.2,0,0.1,0,N
4,4,P.Williams u21.5 Pts+Rebs+Ast,gneiffer07,-115,1.15,P.Williams,Chicago Bulls,Indiana Pacers,1,2.1499999999999995,0.9999999999999996,0.8125,1,0.8,1,0.6,1,N
5,5,A.Drummond o15.5 Pts,gneiffer07,-110,1.1,A.Drummond,Chicago Bulls,Indiana Pacers,1,2.1,1.0,0.03125,0,0.2,0,0.1,0,N
6,6,A.Drummond o15.5 Rebs,Noto,-132,2.64,A.Drummond,Chicago Bulls,Indiana Pacers,1,4.640000000000001,2.0000000000000004,0.0625,0,0.2,0,0.2,0,Y
7,7,P.Williams u21.5 Pts+Rebs+Ast,PropBetGuy,-113,1.13,P.Williams,Chicago Bulls,Indiana Pacers,1,2.13,1.0,0.8125,1,0.8,1,0.6,1,N
8,8,M.Porter o26.5 Pts+Rebs+Ast,PropBetGuy,-120,1.2,M.Porter,Denver Nuggets,Memphis Grizzlies,1,2.2,1.0000000000000002,0.5625,1,0.4,0,0.4,0,N
9,9,B.Podziemski o4.5 Rebs,ChrisRaybon,-310,1.0,B.Podziemski,Golden State Warriors,Miami Heat,1,1.3225806451612905,0.3225806451612902,0.6666666666666666,1,1.0,1,1.0,1,N
10,10,T.Herro o23.5 Pts,the_degenerates,-125,1.25,T.Herro,Miami Heat,Golden State Warriors,0,2.25,1.0,0.5833333333333334,1,0.6,1,0.6,1,Y
11,11,J.Kuminga o18.5 Pts+Rebs+Ast,gneiffer07,-115,1.15,J.Kuminga,Golden State Warriors,Miami Heat,1,2.1499999999999995,0.9999999999999996,0.4137931034482758,0,0.8,1,0.7,1,N
12,12,B.Podziemski o20.5 Pts+Rebs+Ast,PropBetGuy,-115,1.15,B.Podziemski,Golden State Warriors,Miami Heat,1,2.1499999999999995,0.9999999999999996,0.4166666666666667,0,0.6,1,0.6,1,N
13,13,B.Ingram o34.5 Pts+Rebs+Ast,the_degenerates,-120,1.2,B.Ingram,New Orleans Pelicans,Utah Jazz,1,2.2,1.0000000000000002,0.4285714285714285,0,0.4,0,0.4,0,N
14,14,L.Markkanen o7.5 Rebs,kylemurray03,-120,1.0,L.Markkanen,Utah Jazz,New Orleans Pelicans,0,1.8333333333333333,0.8333333333333335,0.6666666666666666,1,0.8,1,0.7,1,Y
15,15,J.Holiday u5.5 Ast,SBK5065,100,0.5,J.Holiday,Boston Celtics,Detroit Pistons,1,1.0,0.5,0.6296296296296297,1,0.4,0,0.7,1,Y
16,16,J.Grant o28.8 Pts+Rebs+Ast,gneiffer07,-108,1.08,J.Grant,Portland Trail Blazers,San Antonio Spurs,1,2.08,1.0,0.44,0,0.2,0,0.3,0,Y
17,17,M.Brogdon o16.5 Pts,gneiffer07,-106,1.06,M.Brogdon,Portland Trail Blazers,San Antonio Spurs,1,2.06,1.0,0.5909090909090909,1,0.4,0,0.3,0,Y
20,20,K.Towns o21.5 Pts,kylemurray03,-125,1.0,K.Towns,Minnesota Timberwolves,Dallas Mavericks,1,1.8,0.8,0.4642857142857143,0,0.4,0,0.4,0,N
