,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,A.Horford o9.5 Pts,VegasRefund,-110,1.0,A.Horford,Boston Celtics,Indiana Pacers,1.0,1.9090909090909087,0.9090909090909092,0.3466666666666667,0,0.4,0,0.3,0,Y
1,1,L.Kornet o3.5 Pts,VegasRefund,-125,1.19,L.Kornet,Boston Celtics,Indiana Pacers,1.0,2.142,0.952,0.6056338028169014,1,0.6,1,0.5,0,Y
2,2,A.Nembhard o6.5 Rebs+Ast,VegasRefund,-125,1.14,A.Nembhard,Indiana Pacers,Boston Celtics,0.0,2.052,0.912,0.4814814814814814,0,0.6,1,0.6,1,Y
3,3,M.Turner u1.5 Blk,GDAWG5000,-110,0.55,M.Turner,Indiana Pacers,Boston Celtics,0.0,1.05,0.5,0.4505494505494505,0,0.0,0,0.4,0,N
4,4,M.Turner u1.5 Blk,JoeDellera,-110,1.0,M.Turner,Indiana Pacers,Boston Celtics,0.0,1.9090909090909087,0.9090909090909092,0.4505494505494505,0,0.0,0,0.4,0,N
5,5,A.Nesmith o9.5 Pts,charliedisturco,-124,0.4,A.Nesmith,Indiana Pacers,Boston Celtics,0.0,0.7225806451612904,0.3225806451612903,0.6046511627906976,1,0.4,0,0.5,0,Y
6,6,J.Tatum o9.5 Rebs,charliedisturco,-144,0.35,J.Tatum,Boston Celtics,Indiana Pacers,1.0,0.5930555555555556,0.2430555555555555,0.3809523809523809,0,0.8,1,0.8,1,Y
7,7,J.Tatum o29.5 Pts,charliedisturco,-110,0.45,J.Tatum,Boston Celtics,Indiana Pacers,1.0,0.8590909090909091,0.4090909090909091,0.3452380952380952,0,0.4,0,0.2,0,Y
8,8,J.Tatum o39.5 Pts+Rebs,the_degenerates,-115,1.0,J.Tatum,Boston Celtics,Indiana Pacers,1.0,1.869565217391304,0.8695652173913042,0.25,0,0.4,0,0.2,0,Y
9,9,J.Brown o24.5 Pts,the_degenerates,-125,1.0,J.Brown,Boston Celtics,Indiana Pacers,1.0,1.8,0.8,0.4375,0,0.6,1,0.5,0,Y
10,10,J.Tatum o29.5 Pts,gneiffer07,-110,1.0,J.Tatum,Boston Celtics,Indiana Pacers,1.0,1.9090909090909087,0.9090909090909092,0.3452380952380952,0,0.4,0,0.2,0,Y
11,11,J.Tatum o3.5 3pt M,gneiffer07,196,0.51,J.Tatum,Boston Celtics,Indiana Pacers,1.0,1.5096,0.9996,0.3452380952380952,0,0.0,0,0.0,0,N
12,12,T.Haliburton u17.5 Pts,ActionIsland,-120,0.5,T.Haliburton,Indiana Pacers,Boston Celtics,0.0,0.9166666666666669,0.4166666666666667,0.4096385542168674,0,0.4,0,0.5,0,N
13,13,T.Haliburton u3.5 3pt M,ActionIsland,-175,0.5,T.Haliburton,Indiana Pacers,Boston Celtics,0.0,0.7857142857142857,0.2857142857142857,0.6867469879518072,1,0.4,0,0.4,0,N
14,14,J.Tatum o29.5 Pts,ActionIsland,-115,0.43,J.Tatum,Boston Celtics,Indiana Pacers,1.0,0.8039130434782608,0.3739130434782607,0.3452380952380952,0,0.4,0,0.2,0,Y
15,15,T.Haliburton o7.5 Ast,kylemurray03,-125,1.0,T.Haliburton,Indiana Pacers,Boston Celtics,0.0,1.8,0.8,0.7710843373493976,1,0.2,0,0.4,0,Y
16,16,J.Brown o27.5 Pts+Ast,kylemurray03,-117,1.0,J.Brown,Boston Celtics,Indiana Pacers,1.0,1.8547008547008548,0.8547008547008548,0.4375,0,0.6,1,0.4,0,Y
17,17,J.Brown o30.5 Pts+Rebs,GreenDotDaily,-115,0.87,J.Brown,Boston Celtics,Indiana Pacers,1.0,1.6265217391304347,0.7565217391304347,0.4,0,0.6,1,0.5,0,Y
18,18,J.Brown o24.5 Pts,GDAWG5000,-120,0.5,J.Brown,Boston Celtics,Indiana Pacers,1.0,0.9166666666666669,0.4166666666666667,0.4375,0,0.6,1,0.5,0,Y
19,19,T.Haliburton u3.5 3pt M,GDAWG5000,-115,0.58,T.Haliburton,Indiana Pacers,Boston Celtics,0.0,1.0843478260869563,0.5043478260869564,0.6867469879518072,1,0.4,0,0.4,0,N
20,20,J.Brown o30.5 Pts+Rebs,JoeDellera,-115,0.87,J.Brown,Boston Celtics,Indiana Pacers,1.0,1.6265217391304347,0.7565217391304347,0.4,0,0.6,1,0.5,0,Y
21,21,M.Turner u1.5 Blk,cowhitchurch,102,0.5,M.Turner,Indiana Pacers,Boston Celtics,0.0,1.01,0.51,0.4505494505494505,0,0.0,0,0.4,0,N
22,22,M.Turner u1.5 Blk,SBK5065,122,1.0,M.Turner,Indiana Pacers,Boston Celtics,0.0,2.22,1.2199999999999998,0.4505494505494505,0,0.0,0,0.4,0,N
