,Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name,Correct,Actual Value
0,L.Doncic o1.5 Stl,HPBasketball,Dallas Mavericks,Utah Jazz,0.0,0.3636363636363636,0,0.6,1,0.4,0,-127.0,0.32,0.5719685039370078,0.2519685039370078,L.Doncic,N,1.0
1,L.Doncic o46.5 Pts+Rebs+Ast,Rotowire Sleeper,Dallas Mavericks,Utah Jazz,0.0,0.3636363636363636,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,L.Doncic,N,1.0
2,K.Thompson o18.5 Pts+Rebs,Rotowire Sleeper,Dallas Mavericks,Utah Jazz,0.0,0.4545454545454545,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,K.Thompson,Y,20.0
3,L.Doncic o29.5 Pts,Rotowire Prizepicks,Dallas Mavericks,Utah Jazz,0.0,0.4545454545454545,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,L.Doncic,Y,37.0
4,D.Gafford o17.5 Pts+Rebs,Rotowire Prizepicks,Dallas Mavericks,Utah Jazz,0.0,0.5454545454545454,1,0.8,1,0.6,1,100.0,1.5,3.0,1.5,D.Gafford,N,15.0
5,K.Thompson u16.5 Pts,sandyplashkes,Dallas Mavericks,Utah Jazz,0.0,0.6363636363636364,1,0.8,1,0.7,1,-112.0,1.12,2.12,1.0,K.Thompson,N,17.0
6,K.Thompson u16.5 Pts,LinesAtLunch,Dallas Mavericks,Utah Jazz,0.0,0.6363636363636364,1,0.8,1,0.7,1,-112.0,1.12,2.12,1.0,K.Thompson,N,17.0
7,C.Sexton o22.5 Pts+Rebs+Ast,Rotowire Prizepicks,Utah Jazz,Dallas Mavericks,1.0,0.5,0,0.8,1,0.5,0,100.0,1.5,3.0,1.5,C.Sexton,N,17.0
8,L.Doncic o17.5 Rebs+Ast,GDAWG5000,Dallas Mavericks,Utah Jazz,0.0,0.3636363636363636,0,0.6,1,0.3,0,100.0,0.5,1.0,0.5,L.Doncic,N,16.0
9,L.Doncic o17.5 Rebs+Ast,JoeDellera,Dallas Mavericks,Utah Jazz,0.0,0.3636363636363636,0,0.6,1,0.3,0,105.0,0.5,1.025,0.5249999999999999,L.Doncic,N,16.0
10,L.Doncic o16.5 Rebs+Ast,Markus_Markets,Dallas Mavericks,Utah Jazz,0.0,0.4545454545454545,0,0.6,1,0.4,0,-130.0,1.0,1.7692307692307692,0.7692307692307692,L.Doncic,N,16.0
11,L.Doncic o38.5 Pts+Rebs,Rotowire Sleeper,Dallas Mavericks,Utah Jazz,0.0,0.3636363636363636,0,0.4,0,0.4,0,100.0,1.5,3.0,1.5,L.Doncic,Y,44.0
12,C.Sexton o23.5 Pts+Rebs+Ast,Rotowire Prizepicks,Utah Jazz,Dallas Mavericks,1.0,0.3,0,0.4,0,0.3,0,100.0,1.5,3.0,1.5,C.Sexton,Y,44.0
13,C.Sexton o18.5 Pts+Rebs,Rotowire Prizepicks,Utah Jazz,Dallas Mavericks,1.0,0.5,0,0.6,1,0.5,0,100.0,1.5,3.0,1.5,C.Sexton,Y,21.0
