Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
I.Hartenstein o26.5 Pts+Rebs+Ast,JoeDellera,Oklahoma City Thunder,New Orleans Pelicans,0.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,-113,1.0,1.8849557522123888,0.8849557522123894,I.Hartenstein
B.Coulibaly o18.5 Pts+Rebs+Ast,gneiffer07,Washington Wizards,Denver Nuggets,1.0,0.4736842105263157,0,0.0,0,0.3,0,-115,1.15,2.1499999999999995,0.9999999999999996,B.Coulibaly
B.Miller u36.5 Pts+Rebs+Ast,allanlemdfs,Charlotte Hornets,Cleveland Cavaliers,1.0,0.7222222222222222,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,B.Miller
B.Miller u36.5 Pts+Rebs+Ast,sandyplashkes,Charlotte Hornets,Cleveland Cavaliers,1.0,0.7222222222222222,1,0.6,1,0.6,1,-125,1.25,2.25,1.0,B.Miller
D.Murray u30.5 Pts+Rebs+Ast,allanlemdfs,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,-110,0.28,0.5345454545454547,0.2545454545454546,D.Murray
