Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
T.Harris o17.5 Pts+Rebs,Rotowire Sleeper,Detroit Pistons,New York Knicks,0.0,0.7391304347826086,1,0.6,1,0.7,1,100,1.5,3.0,1.5,T.Harris
T.Harris o18.5 Pts+Rebs,Rotowire Prizepicks,Detroit Pistons,New York Knicks,0.0,0.6521739130434783,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Harris
H.Jones o12.5 Pts+Rebs,Markus_Markets,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.4,0,0.4,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,H.Jones
D.White o18.5 Pts+Rebs,Rotowire Sleeper,Boston Celtics,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.White
D.Bane o21.5 Pts+Rebs,Rotowire Prizepicks,Memphis Grizzlies,Boston Celtics,0.0,0.5,0,0.6,1,0.5,0,100,1.5,3.0,1.5,D.Bane
I.Hartenstein o26.5 Pts+Rebs+Ast,JoeDellera,Oklahoma City Thunder,New Orleans Pelicans,0.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,-113,1.0,1.8849557522123888,0.8849557522123894,I.Hartenstein
B.Coulibaly o18.5 Pts+Rebs+Ast,gneiffer07,Washington Wizards,Denver Nuggets,1.0,0.4736842105263157,0,0.0,0,0.3,0,-115,1.15,2.1499999999999995,0.9999999999999996,B.Coulibaly
B.Miller u36.5 Pts+Rebs+Ast,allanlemdfs,Charlotte Hornets,Cleveland Cavaliers,1.0,0.7222222222222222,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,B.Miller
B.Miller u36.5 Pts+Rebs+Ast,sandyplashkes,Charlotte Hornets,Cleveland Cavaliers,1.0,0.7222222222222222,1,0.6,1,0.6,1,-125,1.25,2.25,1.0,B.Miller
B.Ingram o29.5 Pts+Rebs+Ast,Rotowire Prizepicks,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.7058823529411765,1,0.6,1,0.7,1,100,1.5,3.0,1.5,B.Ingram
B.Ingram o30.5 Pts+Rebs+Ast,Rotowire Prizepicks,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.5882352941176471,1,0.6,1,0.5,0,100,1.5,3.0,1.5,B.Ingram
D.Murray u30.5 Pts+Rebs+Ast,allanlemdfs,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.6666666666666666,1,0.8,1,0.6666666666666666,1,-110,0.28,0.5345454545454547,0.2545454545454546,D.Murray
J.Morant o33.5 Pts+Rebs+Ast,sandyplashkes,Memphis Grizzlies,Boston Celtics,0.0,0.5384615384615384,1,0.6,1,0.6,1,-116,1.16,2.16,0.9999999999999998,J.Morant
S.Aldama o19.5 Pts+Rebs+Ast,Rotowire Prizepicks,Memphis Grizzlies,Boston Celtics,0.0,0.782608695652174,1,0.8,1,0.8,1,100,1.5,3.0,1.5,S.Aldama
J.Morant o33.5 Pts+Rebs+Ast,Rotowire Sleeper,Memphis Grizzlies,Boston Celtics,0.0,0.5384615384615384,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Morant
J.Holiday o18.5 Pts+Rebs+Ast,Rotowire Prizepicks,Boston Celtics,Memphis Grizzlies,1.0,0.65,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Holiday
M.Porter o7.5 Rebs,Rotowire Prizepicks,Denver Nuggets,Washington Wizards,0.0,0.35,0,0.2,0,0.3,0,100,1.5,3.0,1.5,M.Porter
B.Ingram u19.5 Pts,RoyalsProps,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.3529411764705882,0,0.4,0,0.4,0,-120,1.2,2.2,1.0000000000000002,B.Ingram
B.Ingram u19.5 Pts,Mjaybrxd,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.3529411764705882,0,0.4,0,0.4,0,-120,0.5,0.9166666666666669,0.4166666666666667,B.Ingram
D.White o14.5 Pts,RoyalsProps,Boston Celtics,Memphis Grizzlies,1.0,0.7272727272727273,1,0.6,1,0.6,1,-120,1.2,2.2,1.0000000000000002,D.White
N.Jokic o29.5 Pts,the_degenerates,Denver Nuggets,Washington Wizards,0.0,0.4705882352941176,0,0.4,0,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,N.Jokic
B.Coulibaly o11.5 Pts,itsbucketsnba,Washington Wizards,Denver Nuggets,1.0,0.3684210526315789,0,0.0,0,0.2,0,100,1.0,2.0,1.0,B.Coulibaly
A.Sarr o10.5 Pts,gneiffer07,Washington Wizards,Denver Nuggets,1.0,0.5,0,0.6,1,0.5,0,-110,1.1,2.1,1.0,A.Sarr
J.Poole o21.5 Pts,sandyplashkes,Washington Wizards,Denver Nuggets,1.0,0.5555555555555556,1,0.4,0,0.5,0,-120,1.2,2.2,1.0000000000000002,J.Poole
J.Poole o21.5 Pts,RoyalsProps,Washington Wizards,Denver Nuggets,1.0,0.5555555555555556,1,0.4,0,0.5,0,-113,1.13,2.13,1.0,J.Poole
J.Brunson o24.5 Pts,JoeDellera,New York Knicks,Detroit Pistons,1.0,0.4090909090909091,0,0.4,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,J.Brunson
T.Murphy o14.5 Pts,Rotowire Prizepicks,New Orleans Pelicans,Oklahoma City Thunder,1.0,0.6,1,0.6,1,0.6,1,100,1.5,3.0,1.5,T.Murphy
B.Adebayo o16.5 Pts,itsbucketsnba,Miami Heat,Phoenix Suns,1.0,0.3,0,0.0,0,0.3,0,-109,1.0,1.9174311926605505,0.9174311926605504,B.Adebayo
J.Jackson o18.5 Pts,Rotowire Prizepicks,Memphis Grizzlies,Boston Celtics,0.0,0.7142857142857143,1,0.4,0,0.7,1,100,1.5,3.0,1.5,J.Jackson
J.Morant o28.5 Pts+Ast,Rotowire Sleeper,Memphis Grizzlies,Boston Celtics,0.0,0.5384615384615384,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Morant
T.Jones o17.5 Pts+Ast,Rotowire Prizepicks,Phoenix Suns,Miami Heat,0.0,0.6666666666666666,1,0.8,1,0.8,1,100,1.5,3.0,1.5,T.Jones
J.Morant o12.5 Rebs+Ast,Mjaybrxd,Memphis Grizzlies,Boston Celtics,0.0,0.4615384615384615,0,0.2,0,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,J.Morant
