Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Poeltl o11.5 Pts,Theotherbabs,Toronto Raptors,Orlando Magic,1.0,0.6896551724137931,1,0.6,1,0.7,1,100,1.0,2.0,1.0,J.Poeltl
I.Hartenstein o11.5 Pts,therocketplays,Oklahoma City Thunder,New York Knicks,1.0,0.6666666666666666,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,I.Hartenstein
J.Hart u13.5 Pts,TopShelfAction,New York Knicks,Oklahoma City Thunder,0.0,0.4848484848484848,0,0.4,0,0.5,0,-115,0.5,0.934782608695652,0.4347826086956521,J.Hart
E.Mobley o17.5 Pts,Rotowire Prizepicks,Cleveland Cavaliers,Dallas Mavericks,0.0,0.5161290322580645,1,0.8,1,0.7,1,100,1.5,3.0,1.5,E.Mobley
J.Allen o12.5 Pts,TopShelfAction,Cleveland Cavaliers,Dallas Mavericks,0.0,0.5151515151515151,1,0.4,0,0.3,0,-125,1.1,1.98,0.8800000000000001,J.Allen
A.Davis o24.5 Pts,Rotowire Prizepicks,Los Angeles Lakers,Atlanta Hawks,1.0,0.5806451612903226,1,0.4,0,0.5,0,100,1.5,3.0,1.5,A.Davis
S.Dinwiddie u17.5 Pts,TopShelfAction,Dallas Mavericks,Cleveland Cavaliers,1.0,0.84375,1,0.8,1,0.8,1,-105,1.4,2.733333333333333,1.333333333333333,S.Dinwiddie
W.Carter u12.5 Pts,TopShelfAction,Orlando Magic,Toronto Raptors,0.0,0.8181818181818182,1,0.6,1,0.8,1,-125,3.0,5.4,2.4000000000000004,W.Carter
J.Poeltl o10.5 Pts,TopShelfAction,Toronto Raptors,Orlando Magic,1.0,0.6896551724137931,1,0.6,1,0.7,1,-130,0.9,1.5923076923076922,0.6923076923076922,J.Poeltl
J.Poole o22.5 Pts,the_degenerates,Washington Wizards,New Orleans Pelicans,0.0,0.5185185185185185,1,1.0,1,0.6,1,-120,1.2,2.2,1.0000000000000002,J.Poole
I.Quickley o18.5 Pts,Rotowire Sleeper,Toronto Raptors,Orlando Magic,1.0,0.5,0,0.5,0,0.5,0,100,1.5,3.0,1.5,I.Quickley
D.Brooks u14.5 Pts,itsbucketsnba,Houston Rockets,Boston Celtics,1.0,0.4666666666666667,0,0.2,0,0.3,0,-113,1.0,1.8849557522123888,0.8849557522123894,D.Brooks
M.Christie u9.5 Pts,itsbucketsnba,Los Angeles Lakers,Atlanta Hawks,1.0,0.6875,1,0.2,0,0.5,0,-110,1.0,1.9090909090909087,0.9090909090909092,M.Christie
D.Wade o5.5 Pts,Rotowire Sleeper,Cleveland Cavaliers,Dallas Mavericks,0.0,0.4166666666666667,0,0.8,1,0.6,1,100,1.5,3.0,1.5,D.Wade
C.Capela o8.5 Pts,Rotowire Prizepicks,Atlanta Hawks,Los Angeles Lakers,0.0,0.4705882352941176,0,0.2,0,0.4,0,100,1.5,3.0,1.5,C.Capela
