,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,T.Maxey o24.5 Pts,Thespinzone,-137,0.36,T.Maxey,Philadelphia 76ers,New York Knicks,0,0.6227737226277372,0.2627737226277372,0.5733333333333334,1,0.6,1,0.7,1
1,J.Brunson u34.5 Pts,SBK5065,-125,1.0,J.Brunson,New York Knicks,Philadelphia 76ers,1,1.8,0.8,0.7160493827160493,1,0.4,0,0.3,0
2,I.Hartenstein o8.5 Pts,JoeDellera,-105,1.05,I.Hartenstein,New York Knicks,Philadelphia 76ers,1,2.05,0.9999999999999998,0.3544303797468354,0,0.4,0,0.6,1
3,O.Toppin o7.5 Pts,PropBetGuy,-118,1.0,O.Toppin,Indiana Pacers,Milwaukee Bucks,0,1.847457627118644,0.847457627118644,0.6091954022988506,1,0.6,1,0.8,1
