Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Harden o31.5 Pts+Ast,Mjaybrxd,Los Angeles Clippers,Philadelphia 76ers,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-110,1.0,1.9090909090909087,0.9090909090909092,J.Harden
J.Harden o31.5 Pts+Ast,kylemurray03,Los Angeles Clippers,Philadelphia 76ers,1.0,0.5714285714285714,1,0.4,0,0.5714285714285714,1,-115,1.15,2.1499999999999995,0.9999999999999996,J.Harden
L.Ball o31.5 Pts+Ast,JoeDellera,Charlotte Hornets,Detroit Pistons,1.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,-125,1.0,1.8,0.8,L.Ball
E.Mobley o17.5 Pts+Ast,Markus_Markets,Cleveland Cavaliers,New Orleans Pelicans,0.0,0.75,1,0.8,1,0.75,1,-125,1.0,1.8,0.8,E.Mobley
I.Zubac o17.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Clippers,Philadelphia 76ers,1.0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,100,1.5,3.0,1.5,I.Zubac
F.Wagner u28.5 Pts+Ast,Rotowire Prizepicks,Orlando Magic,Indiana Pacers,0.0,0.875,1,1.0,1,0.875,1,100,1.5,3.0,1.5,F.Wagner
E.Mobley o18.5 Pts+Ast,CeeJPicks,Cleveland Cavaliers,New Orleans Pelicans,0.0,0.625,1,0.6,1,0.625,1,-110,0.75,1.431818181818182,0.6818181818181819,E.Mobley
C.White u26.5 Pts+Ast,Rotowire Prizepicks,Chicago Bulls,Dallas Mavericks,0.0,0.7142857142857143,1,0.8,1,0.7142857142857143,1,100,1.5,3.0,1.5,C.White
