Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
D.Jones o11.5 Pts+Rebs,Markus_Markets_duplicate,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6129032258064516,1,0.6,1,0.5,0,-105,1.0,1.9523809523809523,0.9523809523809524,D.Jones
I.Zubac o26.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6060606060606061,1,0.8,1,0.7,1,100,1.5,3.0,1.5,I.Zubac
D.Russell o23.5 Pts+Rebs+Ast,LinesAtLunch,Brooklyn Nets,Milwaukee Bucks,0.0,1.0,1,1.0,1,1.0,1,-118,1.18,2.18,0.9999999999999998,D.Russell
D.Russell o23.5 Pts+Rebs+Ast,sandyplashkes,Brooklyn Nets,Milwaukee Bucks,0.0,1.0,1,1.0,1,1.0,1,-118,1.18,2.18,0.9999999999999998,D.Russell
C.Thomas o25.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Milwaukee Bucks,0.0,0.7222222222222222,1,0.8,1,0.8,1,100,1.5,3.0,1.5,C.Thomas
D.White o23.5 Pts+Rebs+Ast,Rotowire Sleeper,Boston Celtics,Minnesota Timberwolves,0.0,0.71875,1,0.4,0,0.5,0,100,1.5,3.0,1.5,D.White
D.Ayton o26.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Los Angeles Lakers,0.0,0.5652173913043478,1,0.4,0,0.5,0,100,1.5,3.0,1.5,D.Ayton
D.Lillard o3.5 Rebs,PvB_Bets,Milwaukee Bucks,Brooklyn Nets,1.0,0.8333333333333334,1,0.8,1,0.8,1,-145,1.0,1.6896551724137931,0.6896551724137931,D.Lillard
J.Harden o5.5 Rebs,Theotherbabs,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.59375,1,0.4,0,0.2,0,-105,1.0,1.9523809523809523,0.9523809523809524,J.Harden
G.Trent o8.5 Pts,TopShelfAction,Milwaukee Bucks,Brooklyn Nets,1.0,0.6551724137931034,1,0.8,1,0.6,1,100,0.4,0.8,0.4,G.Trent
B.Portis o11.5 Pts,FirefighterBets,Milwaukee Bucks,Brooklyn Nets,1.0,0.5333333333333333,1,1.0,1,0.7,1,-130,1.0,1.7692307692307692,0.7692307692307692,B.Portis
B.Mathurin o15.5 Pts,JoeDellera,Indiana Pacers,Miami Heat,0.0,0.6470588235294118,1,0.6,1,0.4,0,-104,1.0,1.9615384615384617,0.9615384615384616,B.Mathurin
N.Powell o22.5 Pts,FirefighterBets,Los Angeles Clippers,Oklahoma City Thunder,0.0,0.6923076923076923,1,0.8,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,N.Powell
J.Brown o22.5 Pts,TopShelfAction,Boston Celtics,Minnesota Timberwolves,0.0,0.6428571428571429,1,0.8,1,0.4,0,-105,0.4,0.780952380952381,0.3809523809523809,J.Brown
N.Reid o10.5 Pts,Rotowire Sleeper,Minnesota Timberwolves,Boston Celtics,1.0,0.59375,1,0.8,1,0.5,0,100,1.5,3.0,1.5,N.Reid
J.Butler o16.5 Pts,FirefighterBets_duplicate,Miami Heat,Indiana Pacers,1.0,0.6190476190476191,1,0.4,0,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,J.Butler
J.Brown o22.5 Pts,therocketplays,Boston Celtics,Minnesota Timberwolves,0.0,0.6428571428571429,1,0.8,1,0.4,0,-105,1.05,2.05,0.9999999999999998,J.Brown
T.Maxey o24.5 Pts,Mjaybrxd,Philadelphia 76ers,Golden State Warriors,0.0,0.56,1,0.8,1,0.7,1,-110,1.0,1.9090909090909087,0.9090909090909092,T.Maxey
P.Siakam o20.5 Pts+Ast,Rotowire Sleeper,Indiana Pacers,Miami Heat,0.0,0.7647058823529411,1,0.8,1,0.8,1,100,1.5,3.0,1.5,P.Siakam
A.Reaves o10.5 Rebs+Ast,FirefighterBets,Los Angeles Lakers,Portland Trail Blazers,1.0,0.3703703703703703,0,0.6,1,0.5,0,-130,1.0,1.7692307692307692,0.7692307692307692,A.Reaves
A.Reaves o9.5 Rebs+Ast,JoeDellera,Los Angeles Lakers,Portland Trail Blazers,1.0,0.4074074074074074,0,0.6,1,0.6,1,-140,1.2,2.0571428571428574,0.8571428571428574,A.Reaves
K.Middleton o4.5 Ast,TopShelfAction,Milwaukee Bucks,Brooklyn Nets,1.0,0.7,1,0.8,1,0.7,1,-120,1.1,2.016666666666667,0.916666666666667,K.Middleton
T.Maxey o5.5 Ast,FirefighterBets,Philadelphia 76ers,Golden State Warriors,0.0,0.48,0,0.8,1,0.6,1,-118,1.0,1.847457627118644,0.847457627118644,T.Maxey
J.Embiid o3.5 Ast,MJCLocks,Philadelphia 76ers,Golden State Warriors,0.0,0.5454545454545454,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,J.Embiid
J.Embiid o3.5 Ast,MillyProps,Philadelphia 76ers,Golden State Warriors,0.0,0.5454545454545454,1,0.4,0,0.5,0,-115,1.0,1.869565217391304,0.8695652173913042,J.Embiid
P.George o4.5 Ast,TopShelfAction,Philadelphia 76ers,Golden State Warriors,0.0,0.4761904761904761,0,0.2,0,0.3,0,124,0.5,1.12,0.6200000000000001,P.George
P.George o22.5 Pts+Rebs,Rotowire Sleeper,Philadelphia 76ers,Golden State Warriors,0.0,0.3809523809523809,0,0.4,0,0.3,0,100,1.5,3.0,1.5,P.George
I.Hartenstein o10.5 Rebs,Rotowire Sleeper,Oklahoma City Thunder,Los Angeles Clippers,1.0,0.7058823529411765,1,0.6,1,0.7,1,100,1.5,3.0,1.5,I.Hartenstein
N.Claxton o20.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Milwaukee Bucks,0.0,0.4444444444444444,0,0.6,1,0.4,0,100,1.5,3.0,1.5,N.Claxton
J.Wilson o13.5 Pts+Rebs+Ast,Rotowire Prizepicks,Brooklyn Nets,Milwaukee Bucks,0.0,0.46875,0,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Wilson
S.Sharpe o19.5 Pts+Ast,kylemurray03,Portland Trail Blazers,Los Angeles Lakers,0.0,0.5,0,0.6,1,0.5,0,-118,1.18,2.18,0.9999999999999998,S.Sharpe
P.Pritchard o14.5 Pts,Markus_Markets,Boston Celtics,Minnesota Timberwolves,0.0,0.6363636363636364,1,0.6,1,0.6,1,-105,1.0,1.9523809523809523,0.9523809523809524,P.Pritchard
J.Tatum o35.5 Pts+Rebs,the_degenerates,Boston Celtics,Minnesota Timberwolves,0.0,0.6,1,0.4,0,0.5,0,-114,1.14,2.14,0.9999999999999998,J.Tatum
