Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
I.Zubac o24.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.7142857142857143,1,0.6,1,0.8,1,100,1.5,3.0,1.5,I.Zubac
J.Jackson u39.5 Pts+Rebs+Ast,allanlemdfs,Memphis Grizzlies,Dallas Mavericks,1.0,0.9117647058823528,1,0.6,1,0.8,1,-120,1.2,2.2,1.0000000000000002,J.Jackson
K.Johnson o4.5 Rebs,therocketplays_duplicate,San Antonio Spurs,Chicago Bulls,0.0,0.59375,1,0.8,1,0.5,0,145,0.75,1.8375,1.0875,K.Johnson
T.Hardaway o11.5 Pts,TopShelfAction,Detroit Pistons,Portland Trail Blazers,1.0,0.34375,0,0.2,0,0.4,0,104,1.1,2.244,1.144,T.Hardaway
C.Anthony u5.5 Ast,TopShelfAction,Orlando Magic,New York Knicks,0.0,0.9117647058823528,1,0.8,1,0.8,1,-110,1.2,2.290909090909091,1.090909090909091,C.Anthony
I.Quickley o20.5 Pts+Rebs,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.4,0,0.4,0,0.4,0,100,1.5,3.0,1.5,I.Quickley
K.Durant u6.5 Rebs,TopShelfAction,Phoenix Suns,Philadelphia 76ers,0.0,0.4782608695652174,0,0.6,1,0.5,0,120,1.0,2.2,1.2000000000000002,K.Durant
D.Ayton o22.5 Pts+Rebs,Rotowire Sleeper,Portland Trail Blazers,Detroit Pistons,0.0,0.64,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Ayton
B.Beal o16.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Philadelphia 76ers,0.0,0.782608695652174,1,0.4,0,0.7,1,100,1.5,3.0,1.5,B.Beal
D.Vassell o2.5 3pt M,TopShelfAction,San Antonio Spurs,Chicago Bulls,0.0,0.4,0,0.2,0,0.2,0,150,0.6,1.5,0.9,D.Vassell
K.Oubre o11.5 Pts,TopShelfAction,Philadelphia 76ers,Phoenix Suns,1.0,0.5666666666666667,1,0.2,0,0.6,1,110,1.2,2.52,1.32,K.Oubre
M.Plumlee o6.5 Pts+Ast,Markus_Markets,Phoenix Suns,Philadelphia 76ers,0.0,0.4375,0,0.4,0,0.4,0,-115,1.0,1.869565217391304,0.8695652173913042,M.Plumlee
D.Fox o29.5 Pts+Ast,Rotowire Prizepicks,Sacramento Kings,Miami Heat,1.0,0.6285714285714286,1,0.8,1,0.8,1,100,1.5,3.0,1.5,D.Fox
T.Jones o12.5 Pts+Rebs,Rotowire Prizepicks_duplicate,Phoenix Suns,Philadelphia 76ers,0.0,0.65625,1,0.6,1,0.7,1,100,1.5,3.0,1.5,T.Jones
J.Jackson u39.5 Pts+Rebs+Ast,gneiffer07,Memphis Grizzlies,Dallas Mavericks,1.0,0.9117647058823528,1,0.6,1,0.8,1,-120,1.2,2.2,1.0000000000000002,J.Jackson
T.Lyles u14.5 Pts+Rebs+Ast,gneiffer07,Sacramento Kings,Miami Heat,1.0,0.6538461538461539,1,0.2,0,0.5,0,-120,1.2,2.2,1.0000000000000002,T.Lyles
K.Durant o36.5 Pts+Rebs+Ast,FirefighterBets,Phoenix Suns,Philadelphia 76ers,0.0,0.6086956521739131,1,1.0,1,0.8,1,-110,1.0,1.9090909090909087,0.9090909090909092,K.Durant
Z.LaVine u23.5 Pts,gneiffer07,Chicago Bulls,San Antonio Spurs,1.0,0.4666666666666667,0,0.4,0,0.4,0,-106,1.06,2.06,1.0,Z.LaVine
R.Gobert u19.5 Pts,gneiffer07,Minnesota Timberwolves,Los Angeles Clippers,1.0,0.9705882352941176,1,1.0,1,1.0,1,105,0.95,1.9475,0.9974999999999998,R.Gobert
A.Simons o21.5 Pts,FirefighterBets,Portland Trail Blazers,Detroit Pistons,0.0,0.4193548387096774,0,0.8,1,0.6,1,-120,1.0,1.8333333333333333,0.8333333333333335,A.Simons
G.Antetokounmpo o29.5 Pts,Rotowire Sleeper,Milwaukee Bucks,Toronto Raptors,0.0,0.7037037037037037,1,0.8,1,0.8,1,100,1.5,3.0,1.5,G.Antetokounmpo
J.Giddey o13.5 Rebs+Ast,FirefighterBets,Chicago Bulls,San Antonio Spurs,1.0,0.5806451612903226,1,0.8,1,0.7,1,-125,1.0,1.8,0.8,J.Giddey
I.Zubac o25.5 Pts+Rebs,Rotowire Prizepicks,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.6571428571428571,1,0.6,1,0.8,1,100,1.5,3.0,1.5,I.Zubac
O.Toppin o8.5 Pts,Markus_Markets,Indiana Pacers,Brooklyn Nets,0.0,0.5454545454545454,1,0.4,0,0.7,1,-125,1.0,1.8,0.8,O.Toppin
A.Edwards o3.5 3pt M,TopShelfAction,Minnesota Timberwolves,Los Angeles Clippers,1.0,0.6764705882352942,1,0.6,1,0.5,0,130,1.0,2.3,1.2999999999999998,A.Edwards
I.Zubac o14.5 Pts+Ast,Rotowire Prizepicks,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.6857142857142857,1,0.6,1,0.8,1,100,1.5,3.0,1.5,I.Zubac
D.Booker o23.5 Pts,MillyProps,Phoenix Suns,Philadelphia 76ers,0.0,0.5,0,0.4,0,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,D.Booker
C.Cunningham o30.5 Pts+Rebs,Rotowire Sleeper,Detroit Pistons,Portland Trail Blazers,1.0,0.4838709677419355,0,0.4,0,0.4,0,100,1.5,3.0,1.5,C.Cunningham
C.Cunningham o40.5 Pts+Rebs+Ast,Rotowire Sleeper,Detroit Pistons,Portland Trail Blazers,1.0,0.5161290322580645,1,0.4,0,0.5,0,100,1.5,3.0,1.5,C.Cunningham
S.Sharpe o18.5 Pts,RoyalsProps,Portland Trail Blazers,Detroit Pistons,0.0,0.4230769230769231,0,0.6,1,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,S.Sharpe
R.Barrett o21.5 Pts+Ast,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.8148148148148148,1,0.8,1,0.8,1,100,1.5,3.0,1.5,R.Barrett
R.Barrett o27.5 Pts+Rebs+Ast,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.8148148148148148,1,0.8,1,0.8,1,100,1.5,3.0,1.5,R.Barrett
R.Barrett o17.5 Pts,Rotowire Sleeper,Toronto Raptors,Milwaukee Bucks,1.0,0.7037037037037037,1,0.6,1,0.7,1,100,1.5,3.0,1.5,R.Barrett
G.Allen o11.5 Pts+Rebs,Rotowire Prizepicks,Phoenix Suns,Philadelphia 76ers,0.0,0.6666666666666666,1,0.8,1,0.8,1,100,1.5,3.0,1.5,G.Allen
D.Lillard u3.5 3pt M,TopShelfAction,Milwaukee Bucks,Toronto Raptors,0.0,0.5769230769230769,1,0.6,1,0.5,0,120,0.9,1.98,1.08,D.Lillard
O.Toppin o8.5 Pts,FirefighterBets,Indiana Pacers,Brooklyn Nets,0.0,0.5454545454545454,1,0.4,0,0.7,1,-125,1.0,1.8,0.8,O.Toppin
I.Quickley o6.5 Ast,FirefighterBets,Toronto Raptors,Milwaukee Bucks,1.0,0.4,0,0.4,0,0.4,0,105,1.0,2.05,1.0499999999999998,I.Quickley
I.Quickley o6.5 Ast,kylemurray03,Toronto Raptors,Milwaukee Bucks,1.0,0.4,0,0.4,0,0.4,0,106,1.0,2.06,1.06,I.Quickley
R.Barrett o20.5 Pts+Ast,kylemurray03,Toronto Raptors,Milwaukee Bucks,1.0,0.8518518518518519,1,1.0,1,0.9,1,-120,1.2,2.2,1.0000000000000002,R.Barrett
G.Antetokounmpo o42.5 Pts+Rebs,Rotowire Sleeper,Milwaukee Bucks,Toronto Raptors,0.0,0.5185185185185185,1,0.4,0,0.4,0,100,1.5,3.0,1.5,G.Antetokounmpo
J.Hart o22.5 Pts+Rebs,KyleJustBets,New York Knicks,Orlando Magic,1.0,0.5714285714285714,1,0.8,1,0.6,1,-125,1.0,1.8,0.8,J.Hart
J.Brunson o24.5 Pts,FirefighterBets,New York Knicks,Orlando Magic,1.0,0.4285714285714285,0,0.6,1,0.5,0,-122,1.0,1.819672131147541,0.819672131147541,J.Brunson
K.Towns u13.5 Rebs,kylemurray03,New York Knicks,Orlando Magic,1.0,0.4705882352941176,0,0.2,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,K.Towns
J.Nurkic u8.5 Rebs,kylemurray03,Phoenix Suns,Philadelphia 76ers,0.0,0.4782608695652174,0,0.6,1,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,J.Nurkic
G.Antetokounmpo o30.5 Pts,Rotowire Sleeper,Milwaukee Bucks,Toronto Raptors,0.0,0.5925925925925926,1,0.6,1,0.6,1,100,1.5,3.0,1.5,G.Antetokounmpo
J.Sochan o22.5 Pts+Rebs+Ast,Rotowire Sleeper,San Antonio Spurs,Chicago Bulls,0.0,0.6190476190476191,1,0.4,0,0.6,1,100,1.5,3.0,1.5,J.Sochan
M.Kleber o2.5 Rebs,Rotowire Sleeper,Dallas Mavericks,Memphis Grizzlies,0.0,0.4782608695652174,0,0.8,1,0.4,0,100,1.5,3.0,1.5,M.Kleber
M.Monk u19.5 Pts,itsbucketsnba,Sacramento Kings,Miami Heat,1.0,0.6551724137931034,1,0.2,0,0.5,0,-113,1.0,1.8849557522123888,0.8849557522123894,M.Monk
K.Dunn o4.5 Pts,Rotowire Sleeper,Los Angeles Clippers,Minnesota Timberwolves,0.0,0.7428571428571429,1,0.8,1,0.8,1,100,1.5,3.0,1.5,K.Dunn
D.Gafford o15.5 Pts+Rebs+Ast,Rotowire Sleeper,Dallas Mavericks,Memphis Grizzlies,0.0,0.7352941176470589,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Gafford
N.Vucevic o18.5 Pts,Rotowire Prizepicks,Chicago Bulls,San Antonio Spurs,1.0,0.6176470588235294,1,0.6,1,0.5,0,100,1.5,3.0,1.5,N.Vucevic
M.Conley o6.5 Pts,Rotowire Prizepicks,Minnesota Timberwolves,Los Angeles Clippers,1.0,0.5333333333333333,1,0.2,0,0.4,0,100,1.5,3.0,1.5,M.Conley
