Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
1,L.Doncic o31.5 Pts,ActionIsland,-125,0.5,L.Doncic,Dallas Mavericks,Boston Celtics,0,0.9,0.4,0.5681818181818182,1,0.6,1,0.4,0
9,J.Tatum o25.5 Pts,VegasRefund,-120,1.2,J.Tatum,Boston Celtics,Dallas Mavericks,1,2.2,1.0000000000000002,0.5393258426966292,1,0.6,1,0.5,0
13,K.Irving o22.5 Pts,cowhitchurch,-110,0.55,K.Irving,Dallas Mavericks,Boston Celtics,0,1.05,0.5,0.631578947368421,1,0.4,0,0.3,0
14,K.Irving o22.5 Pts,VegasRefund,-110,1.1,K.Irving,Dallas Mavericks,Boston Celtics,0,2.1,1.0,0.631578947368421,1,0.4,0,0.3,0
16,L.Doncic o31.5 Pts,cowhitchurch,-120,0.6,L.Doncic,Dallas Mavericks,Boston Celtics,0,1.1,0.5000000000000001,0.5681818181818182,1,0.6,1,0.4,0
19,L.Doncic o31.5 Pts,VegasRefund,-115,1.15,L.Doncic,Dallas Mavericks,Boston Celtics,0,2.1499999999999995,0.9999999999999996,0.5681818181818182,1,0.6,1,0.4,0
2,J.Tatum o15.5 Rebs+Ast,ActionIsland,105,0.5,J.Tatum,Boston Celtics,Dallas Mavericks,1,1.025,0.5249999999999999,0.3258426966292135,0,0.8,1,0.8,1
7,J.Holiday o10.5 Rebs+Ast,charliedisturco,-104,0.52,J.Holiday,Boston Celtics,Dallas Mavericks,1,1.02,0.5,0.4642857142857143,0,1.0,1,0.7,1
17,J.Tatum o14.5 Rebs+Ast,GDAWG5000,-128,0.64,J.Tatum,Boston Celtics,Dallas Mavericks,1,1.14,0.5000000000000001,0.4157303370786517,0,0.8,1,0.8,1
18,J.Tatum o14.5 Rebs+Ast,JoeDellera,-128,1.28,J.Tatum,Boston Celtics,Dallas Mavericks,1,2.28,1.0000000000000002,0.4157303370786517,0,0.8,1,0.8,1
0,J.Holiday o5.5 Rebs,VegasRefund,-122,1.22,J.Holiday,Boston Celtics,Dallas Mavericks,1,2.22,1.0000000000000002,0.5238095238095238,1,0.8,1,0.7,1
7,A.Horford o5.5 Rebs,kylemurray03,-143,1.43,A.Horford,Boston Celtics,Dallas Mavericks,1,2.43,0.9999999999999998,0.6125,1,0.8,1,0.8,1
8,J.Holiday o5.5 Rebs,kylemurray03,-130,1.25,J.Holiday,Boston Celtics,Dallas Mavericks,1,2.2115384615384617,0.9615384615384616,0.5238095238095238,1,0.8,1,0.7,1
11,J.Tatum o9.5 Rebs,charliedisturco,-105,0.53,J.Tatum,Boston Celtics,Dallas Mavericks,1,1.0347619047619048,0.5047619047619047,0.4044943820224719,0,0.8,1,0.8,1
13,D.White o3.5 Rebs,VegasRefund,-130,1.3,D.White,Boston Celtics,Dallas Mavericks,1,2.3,0.9999999999999998,0.6022727272727273,1,0.8,1,0.7,1
22,J.Tatum o9.5 Rebs,HPBasketball,100,1.0,J.Tatum,Boston Celtics,Dallas Mavericks,1,2.0,1.0,0.4044943820224719,0,0.8,1,0.8,1
28,J.Tatum o9.5 Rebs,cowhitchurch,110,0.5,J.Tatum,Boston Celtics,Dallas Mavericks,1,1.05,0.55,0.4044943820224719,0,0.8,1,0.8,1
19,D.Gafford u13.5 Pts+Rebs+Ast,GreenDotDaily,-115,1.0,D.Gafford,Dallas Mavericks,Boston Celtics,0,1.869565217391304,0.8695652173913042,0.3617021276595745,0,0.4,0,0.2,0
3,J.Brown u3.5 Ast,ActionIsland,-131,0.5,J.Brown,Boston Celtics,Dallas Mavericks,1,0.8816793893129771,0.381679389312977,0.5882352941176471,1,0.8,1,0.8,1
4,A.Horford o2.5 Ast,cowhitchurch,180,0.5,A.Horford,Boston Celtics,Dallas Mavericks,1,1.4,0.8999999999999999,0.475,0,0.4,0,0.4,0
12,L.Doncic u8.5 Ast,cowhitchurch,-148,0.74,L.Doncic,Dallas Mavericks,Boston Celtics,0,1.24,0.5,0.3522727272727273,0,0.6,1,0.5,0
1,L.Doncic u8.5 Ast,ActionIsland,-140,0.5,L.Doncic,Dallas Mavericks,Boston Celtics,0,0.8571428571428572,0.3571428571428572,0.3522727272727273,0,0.6,1,0.5,0
10,K.Irving o4.5 Ast,charliedisturco,105,0.5,K.Irving,Dallas Mavericks,Boston Celtics,0,1.025,0.5249999999999999,0.5394736842105263,1,0.4,0,0.4,0
20,L.Doncic u8.5 Ast,HPBasketball,-135,1.35,L.Doncic,Dallas Mavericks,Boston Celtics,0,2.35,1.0,0.3522727272727273,0,0.6,1,0.5,0
25,L.Doncic u8.5 Ast,SBK5065,-135,1.0,L.Doncic,Dallas Mavericks,Boston Celtics,0,1.7407407407407407,0.7407407407407407,0.3522727272727273,0,0.6,1,0.5,0
26,L.Doncic u8.5 Ast,JoeDellera,-135,1.35,L.Doncic,Dallas Mavericks,Boston Celtics,0,2.35,1.0,0.3522727272727273,0,0.6,1,0.5,0
14,D.White o2.5 3pt M,cowhitchurch,-162,0.81,D.White,Boston Celtics,Dallas Mavericks,1,1.31,0.5,0.5568181818181818,1,0.6,1,0.6,1
