,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,P.Pritchard o5.5 Pts,SBK5065,-115,0.58,P.Pritchard,Boston Celtics,Milwaukee Bucks,0,1.0843478260869563,0.5043478260869564,0.5405405405405406,1,0.4,0,0.7,1,Y
1,1,G.Antetokounmpo u32.5 Pts,PropBomb,100,1.0,G.Antetokounmpo,Milwaukee Bucks,Boston Celtics,1,2.0,1.0,0.5555555555555556,1,0.6,1,0.6,1,Y
2,2,D.White o13.5 Pts,kylemurray03,-120,1.0,D.White,Boston Celtics,Milwaukee Bucks,0,1.8333333333333333,0.8333333333333335,0.6176470588235294,1,0.2,0,0.6,1,N
3,3,D.White o23.5 Pts+Rebs+Ast,the_degenerates,-110,1.1,D.White,Boston Celtics,Milwaukee Bucks,0,2.1,1.0,0.5882352941176471,1,0.2,0,0.6,1,N
4,4,K.Middleton o15.5 Pts,JoeDellera,-110,1.0,K.Middleton,Milwaukee Bucks,Boston Celtics,1,1.9090909090909087,0.9090909090909092,0.375,0,0.6,1,0.6,1,N
5,5,K.Middleton o15.5 Pts,SBK5065,-110,0.55,K.Middleton,Milwaukee Bucks,Boston Celtics,1,1.05,0.5,0.375,0,0.6,1,0.6,1,N
6,8,J.Hardy u17.5 Pts,SBK5065,-122,1.0,J.Hardy,Dallas Mavericks,New York Knicks,1,1.819672131147541,0.819672131147541,0.9393939393939394,1,0.8,1,0.9,1,Y
7,12,K.Durant o26.5 Pts,the_degenerates,-125,1.25,K.Durant,Phoenix Suns,Los Angeles Lakers,0,2.25,1.0,0.7666666666666667,1,0.6,1,0.7,1,N
8,13,A.Davis u12.5 Rebs,SBK5065,-110,0.55,A.Davis,Los Angeles Lakers,Phoenix Suns,1,1.05,0.5,0.4864864864864865,0,0.8,1,0.7,1,Y
9,15,J.Allen o14.5 Rebs+Ast,JoeDellera,-130,0.77,J.Allen,Cleveland Cavaliers,Brooklyn Nets,1,1.3623076923076922,0.5923076923076922,0.3225806451612903,0,1.0,1,0.7,1,Y
