,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,2,S.Hauser o5.5 Pts,VegasRefund,105,1.0,S.Hauser,Boston Celtics,Dallas Mavericks,0,2.05,1.0499999999999998,0.631578947368421,1,0.2,0,0.2,0,Y
1,3,J.Tatum o15.5 Rebs+Ast,the_degenerates,-110,1.1,J.Tatum,Boston Celtics,Dallas Mavericks,0,2.1,1.0,0.3333333333333333,0,0.8,1,0.8,1,N
2,5,J.Holiday o10.5 Rebs+Ast,ActionIsland,-130,0.5,J.Holiday,Boston Celtics,Dallas Mavericks,0,0.8846153846153846,0.3846153846153846,0.4705882352941176,0,1.0,1,0.8,1,N
3,7,D.Gafford o14.5 Pts+Rebs,ActionIsland,-120,0.5,D.Gafford,Dallas Mavericks,Boston Celtics,1,0.9166666666666669,0.4166666666666667,0.5833333333333334,1,0.6,1,0.8,1,N
4,11,D.White u15.5 Pts,gneiffer07,-115,1.15,D.White,Boston Celtics,Dallas Mavericks,0,2.1499999999999995,0.9999999999999996,0.5168539325842697,1,0.4,0,0.6,1,N
5,12,A.Horford u18.5 Pts+Rebs+Ast,gneiffer07,-104,1.04,A.Horford,Boston Celtics,Dallas Mavericks,0,2.04,1.0,0.6296296296296297,1,0.4,0,0.5,0,Y
6,13,J.Tatum o26.5 Pts,VegasRefund,-113,1.13,J.Tatum,Boston Celtics,Dallas Mavericks,0,2.13,1.0,0.4444444444444444,0,0.2,0,0.4,0,Y
7,15,J.Tatum o15.5 Rebs+Ast,ParlayBanditz,-122,0.25,J.Tatum,Boston Celtics,Dallas Mavericks,0,0.4549180327868852,0.2049180327868852,0.3333333333333333,0,0.8,1,0.8,1,N
8,16,K.Irving o5.5 Ast,GreenDotDaily,120,1.0,K.Irving,Dallas Mavericks,Boston Celtics,1,2.2,1.2000000000000002,0.4025974025974026,0,0.2,0,0.3,0,N
9,17,J.Holiday o10.5 Rebs+Ast,GreenDotDaily,-122,1.0,J.Holiday,Boston Celtics,Dallas Mavericks,0,1.819672131147541,0.819672131147541,0.4705882352941176,0,1.0,1,0.8,1,N
10,18,A.Horford u7.5 Rebs,GDAWG5000,-135,0.68,A.Horford,Boston Celtics,Dallas Mavericks,0,1.1837037037037037,0.5037037037037037,0.691358024691358,1,0.6,1,0.7,1,Y
11,19,A.Horford u7.5 Rebs,PropBomb,-132,1.32,A.Horford,Boston Celtics,Dallas Mavericks,0,2.3200000000000003,1.0000000000000002,0.691358024691358,1,0.6,1,0.7,1,Y
12,20,A.Horford u7.5 Rebs,SBK5065,-132,1.0,A.Horford,Boston Celtics,Dallas Mavericks,0,1.7575757575757576,0.7575757575757576,0.691358024691358,1,0.6,1,0.7,1,Y
13,21,J.Brown o32.5 Pts+Rebs+Ast,kylemurray03,-122,1.2,J.Brown,Boston Celtics,Dallas Mavericks,0,2.183606557377049,0.9836065573770492,0.5,0,0.4,0,0.5,0,Y
14,22,K.Irving o5.5 Ast,charliedisturco,130,0.5,K.Irving,Dallas Mavericks,Boston Celtics,1,1.15,0.6499999999999999,0.4025974025974026,0,0.2,0,0.3,0,N
15,23,J.Tatum o9.5 Rebs,VegasRefund,-115,1.15,J.Tatum,Boston Celtics,Dallas Mavericks,0,2.1499999999999995,0.9999999999999996,0.4,0,0.6,1,0.7,1,N
16,26,J.Holiday o10.5 Rebs+Ast,charliedisturco,-115,0.58,J.Holiday,Boston Celtics,Dallas Mavericks,0,1.0843478260869563,0.5043478260869564,0.4705882352941176,0,1.0,1,0.8,1,N
17,27,J.Holiday o10.5 Rebs+Ast,JoeDellera,-115,0.15,J.Holiday,Boston Celtics,Dallas Mavericks,0,0.2804347826086956,0.1304347826086956,0.4705882352941176,0,1.0,1,0.8,1,N
18,32,J.Holiday o10.5 Rebs+Ast,GDAWG5000,-104,0.52,J.Holiday,Boston Celtics,Dallas Mavericks,0,1.02,0.5,0.4705882352941176,0,1.0,1,0.8,1,N
19,33,J.Holiday o10.5 Rebs+Ast,TheBMatt,-104,1.04,J.Holiday,Boston Celtics,Dallas Mavericks,0,2.04,1.0,0.4705882352941176,0,1.0,1,0.8,1,N
