,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,3,D.DeRozan u26.5 Pts,PropBetGuy,-125,1.25,D.DeRozan,Chicago Bulls,Atlanta Hawks,0.0,2.25,1.0,0.7450980392156863,1,0.4,0,0.6,1,N
1,4,J.Johnson o24.5 Pts+Rebs,the_degenerates,-104,1.04,J.Johnson,Atlanta Hawks,Chicago Bulls,1.0,2.04,1.0,0.4615384615384615,0,0.6,1,0.7,1,N
2,5,A.Caruso o2.5 Stl+Blk,cowhitchurch,-130,1.3,A.Caruso,Chicago Bulls,Atlanta Hawks,0.0,2.3,0.9999999999999998,0.9347826086956522,1,1.0,1,1.0,1,X
3,7,B.Hield o3.5 3pt M,cowhitchurch,217,1.0,B.Hield,Philadelphia 76ers,Cleveland Cavaliers,0.0,3.17,2.17,1.0,1,1.0,1,1.0,1,Y
4,8,B.Hield o3.5 3pt M,JoeDellera,185,1.0,B.Hield,Philadelphia 76ers,Cleveland Cavaliers,0.0,2.85,1.85,1.0,1,1.0,1,1.0,1,Y
5,9,E.Mobley o22.5 Pts+Rebs,JoeDellera,-120,1.0,E.Mobley,Cleveland Cavaliers,Philadelphia 76ers,1.0,1.8333333333333333,0.8333333333333335,0.75,1,1.0,1,0.6,1,Y
6,11,R.Gobert o14.5 Rebs,JoeDellera,200,0.25,R.Gobert,Minnesota Timberwolves,Los Angeles Clippers,0.0,0.75,0.5,0.3137254901960784,0,0.4,0,0.4,0,N
7,12,R.Gobert o12.5 Rebs,JoeDellera,102,1.5,R.Gobert,Minnesota Timberwolves,Los Angeles Clippers,0.0,3.03,1.5300000000000002,0.4901960784313725,0,0.6,1,0.6,1,N
8,13,J.Murray u7.5 Ast,SBK5065,-131,0.66,J.Murray,Denver Nuggets,Milwaukee Bucks,0.0,1.16381679389313,0.5038167938931298,0.6666666666666666,1,0.4,0,0.7,1,Y
9,14,J.Murray o30.5 Pts+Ast,the_degenerates,-111,2.22,J.Murray,Denver Nuggets,Milwaukee Bucks,0.0,4.220000000000001,2.0000000000000004,0.3846153846153846,0,0.4,0,0.4,0,N
10,16,D.Gafford o16.5 Pts+Rebs,TheBMatt,-115,1.15,D.Gafford,Dallas Mavericks,Washington Wizards,1.0,2.1499999999999995,0.9999999999999996,1.0,1,1.0,1,1.0,1,Y
