,Unnamed: 0,Play,Expert,Odds,Units,Name,Teams,Opponent,Hmcrt_adv,Payout,Profit,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,P.Siakam u8.5 Rebs,SBK5065,-130,0.65,P.Siakam,Indiana Pacers,Boston Celtics,1,1.15,0.4999999999999999,0.625,1,0.8,1,0.8,1,Y
1,2,P.Siakam u4.5 Ast,kylemurray03,-140,1.4,P.Siakam,Indiana Pacers,Boston Celtics,1,2.4,1.0,0.6964285714285714,1,0.6,1,0.7,1,N
2,3,T.McConnell o14.5 Pts,kylemurray03,-120,1.2,T.McConnell,Indiana Pacers,Boston Celtics,1,2.2,1.0000000000000002,0.264367816091954,0,0.2,0,0.4,0,Y
3,4,J.Holiday u5.5 Ast,kylemurray03,-105,1.05,J.Holiday,Boston Celtics,Indiana Pacers,0,2.05,0.9999999999999998,0.6419753086419753,1,0.6,1,0.6,1,Y
4,7,A.Nesmith o12.5 Pts,charliedisturco,-105,0.5,A.Nesmith,Indiana Pacers,Boston Celtics,1,0.9761904761904762,0.4761904761904761,0.4545454545454545,0,0.4,0,0.3,0,N
5,8,B.Sheppard o5.5 Pts,charliedisturco,-128,0.5,B.Sheppard,Indiana Pacers,Boston Celtics,1,0.890625,0.390625,0.4383561643835616,0,0.4,0,0.5,0,N
6,9,T.McConnell o14.5 Pts,VegasRefund,-115,1.15,T.McConnell,Indiana Pacers,Boston Celtics,1,2.1499999999999995,0.9999999999999996,0.264367816091954,0,0.2,0,0.4,0,Y
7,10,P.Pritchard o7.5 Pts,VegasRefund,-114,1.14,P.Pritchard,Boston Celtics,Indiana Pacers,0,2.14,0.9999999999999998,0.5425531914893617,1,0.8,1,0.6,1,N
8,11,T.Haliburton u4.5 Rebs,SBK5065,-132,1.0,T.Haliburton,Indiana Pacers,Boston Celtics,1,1.7575757575757576,0.7575757575757576,0.6352941176470588,1,0.8,1,0.6,1,X
9,12,M.Turner o15.5 Pts,VegasRefund,-120,1.2,M.Turner,Indiana Pacers,Boston Celtics,1,2.2,1.0000000000000002,0.5806451612903226,1,0.8,1,0.6,1,Y
10,13,T.McConnell o5.5 Ast,charliedisturco,-110,0.5,T.McConnell,Indiana Pacers,Boston Celtics,1,0.9545454545454546,0.4545454545454546,0.4367816091954023,0,0.2,0,0.4,0,Y
11,14,A.Nembhard o20.5 Pts+Rebs+Ast,the_degenerates,-120,1.2,A.Nembhard,Indiana Pacers,Boston Celtics,1,2.2,1.0000000000000002,0.2650602409638554,0,0.8,1,0.5,0,Y
12,17,T.Haliburton u4.5 Rebs,JoeDellera,-122,1.0,T.Haliburton,Indiana Pacers,Boston Celtics,1,1.819672131147541,0.819672131147541,0.6352941176470588,1,0.8,1,0.6,1,X
